MeasureID,Behavior,Dimensions,Item,Xnum,Text,ProcessedText
56,Paradoxical Leader Behavior in People Management,Treating subordinates uniformly while allowing individualization,Item5,661.0,"Assigns equal workloads, but considers individual strengths and capabilities to handle different tasks","Assigns equal workloads, but considers individual strengths and capabilities to handle different tasks"
56,Paradoxical Leader Behavior in People Management,Combining self-centeredness with other-centeredness,Item1,662.0,"Shows a desire to lead, but allows others to share the leadership role","Shows a desire to lead, but allows others to share the leadership role"
56,Paradoxical Leader Behavior in People Management,Combining self-centeredness with other-centeredness,Item2,663.0,"Likes to be the center of attention, but allows others to share the spotlight as well","Likes to be the center of attention, but allows others to share the spotlight as well"
56,Paradoxical Leader Behavior in People Management,Combining self-centeredness with other-centeredness,Item3,664.0,"Insists on getting respect, but also shows respect toward others.","Insists on getting respect, but also shows respect toward others."
56,Paradoxical Leader Behavior in People Management,Combining self-centeredness with other-centeredness,Item4,665.0,"Has a high self-opinion, but shows awareness of personal imperfection and the value of other people","Has a high self-opinion, but shows awareness of personal imperfection and the value of other people"
56,Paradoxical Leader Behavior in People Management,Combining self-centeredness with other-centeredness,Item5,666.0,"Is confident regarding personal ideas and beliefs, but acknowledges that he or she can learn from others","Is confident regarding personal ideas and beliefs, but acknowledges that he or she can learn from others"
56,Paradoxical Leader Behavior in People Management,Maintaining decision control while allowing autonomy,Item1,667.0,"Controls important work issues, but allows subordinates to handle details","Controls important work issues, but allows subordinates to handle details"
56,Paradoxical Leader Behavior in People Management,Maintaining decision control while allowing autonomy,Item2,668.0,"Makes final decisions for subordinates, but allows subordinates to control specific work processes","Makes final decisions for subordinates, but allows subordinates to control specific work processes"
56,Paradoxical Leader Behavior in People Management,Maintaining decision control while allowing autonomy,Item3,669.0,"Makes decisions about big issues, but delegates lesser issues to subordinates","Makes decisions about big issues, but delegates lesser issues to subordinates"
56,Paradoxical Leader Behavior in People Management,Maintaining decision control while allowing autonomy,Item4,670.0,"Maintains overall control, but gives subordinates appropriate autonomy","Maintains overall control, but gives subordinates appropriate autonomy"
56,Paradoxical Leader Behavior in People Management,Enforcing work requirements while allowing flexibility,Item1,671.0,"Stresses conformity in task performance, but allows for exceptions","Stresses conformity in task performance, but allows for exceptions"
56,Paradoxical Leader Behavior in People Management,Enforcing work requirements while allowing flexibility,Item2,672.0,"Clarifies work requirements, but does not micromanage work","Clarifies work requirements, but does not micromanage work"
56,Paradoxical Leader Behavior in People Management,Enforcing work requirements while allowing flexibility,Item3,673.0,"Is highly demanding regarding work performance, but is not hypercritical","Is highly demanding regarding work performance, but is not hypercritical"
56,Paradoxical Leader Behavior in People Management,Enforcing work requirements while allowing flexibility,Item4,674.0,"Has high requirements, but allows subordinates to make mistakes","Has high requirements, but allows subordinates to make mistakes"
56,Paradoxical Leader Behavior in People Management,Maintaining both distance and closeness,Item1,675.0,"Recognizes the distinction between supervisors and subordinates, but does not act superior in the leadership role","Recognizes the distinction between supervisors and subordinates, but does not act superior in the leadership role"
56,Paradoxical Leader Behavior in People Management,Maintaining both distance and closeness,Item2,676.0,"Keeps distance from subordinates, but does not remain aloof","Keeps distance from subordinates, but does not remain aloof"
56,Paradoxical Leader Behavior in People Management,Maintaining both distance and closeness,Item3,677.0,"Maintains position differences, but upholds subordinates' dignity","Maintains position differences, but upholds subordinates' dignity"
56,Paradoxical Leader Behavior in People Management,Maintaining both distance and closeness,Item4,678.0,"Maintains distance from subordinates at work, but is also amiable toward them","Maintains distance from subordinates at work, but is also amiable toward them"
57,Instrumental Leadership,Environmental Monitoring,Item1,679.0,Understands the constraints of our organization,Understands the constraints of our organization
57,Instrumental Leadership,Environmental Monitoring,Item2,680.0,Senses what needs to be changed in our organization,Senses what needs to be changed in our organization
57,Instrumental Leadership,Environmental Monitoring,Item3,681.0,Recognizes the strengths of our organization,Recognizes the strengths of our organization
57,Instrumental Leadership,Environmental Monitoring,Item4,682.0,Capitalizes on opportunities presented by the external environment,Capitalizes on opportunities presented by the external environment
57,Instrumental Leadership,Strategy Formulation and Implementation,Item1,683.0,Develops specific policies to support his/her vision,Develops specific policies to support his/her vision
57,Instrumental Leadership,Strategy Formulation and Implementation,Item2,684.0,Sets specific objectives so that the mission can be accomplished,Sets specific objectives so that the mission can be accomplished
57,Instrumental Leadership,Strategy Formulation and Implementation,Item3,685.0,Ensures that his/her vision is understood in specific terms,Ensures that his/her vision is understood in specific terms
57,Instrumental Leadership,Strategy Formulation and Implementation,Item4,686.0,Translates the mission into specific goals,Translates the mission into specific goals
57,Instrumental Leadership,Path-Goal Facilitation,Item1,687.0,Removes obstacles to my goal attainment,Removes obstacles to my goal attainment
57,Instrumental Leadership,Path-Goal Facilitation,Item2,688.0,Ensures that I have sufficient resources to reach my goals,Ensures that I have sufficient resources to reach my goals
57,Instrumental Leadership,Path-Goal Facilitation,Item3,689.0,Clarifies the path to my goal attainment,Clarifies the path to my goal attainment
57,Instrumental Leadership,Path-Goal Facilitation,Item4,690.0,Facilitates my goal achievement,Facilitates my goal achievement
57,Instrumental Leadership,Outcome Monitoring,Item1,691.0,Helps me correct my mistakes,Lps me correct my mistakes
57,Instrumental Leadership,Outcome Monitoring,Item2,692.0,Assists me to learn from my mistakes,Assists me to learn from my mistakes
57,Instrumental Leadership,Outcome Monitoring,Item3,693.0,Provides me with information concerning how mistakes can be avoided,Provides me with information concerning how mistakes can be avoided
57,Instrumental Leadership,Outcome Monitoring,Item4,694.0,Provides me with constructive feedback about my mistakes,Provides me with constructive feedback about my mistakes
59,Spiritual Leadership,Vision,Item1,695.0,I understand and am committed to my organization's vision.,I understand and am committed to my organization's vision.
59,Spiritual Leadership,Vision,Item2,696.0,My workgroup has a vision statement that brings out the best in me.,My workgroup has a vision statement that brings out the best in me.
59,Spiritual Leadership,Vision,Item3,697.0,My organization's vision inspires my best performance.,My organization's vision inspires my best performance.
59,Spiritual Leadership,Vision,Item4,698.0,I have faith in my organization's vision for its employees.,I have faith in my organization's vision for its employees.
59,Spiritual Leadership,Vision,Item5,699.0,My organization's vision is clear and compelling to me.,My organization's vision is clear and compelling to me.
59,Spiritual Leadership,Hope/Faith,Item1,700.0,"I have faith in my organization and I am willing to do ""whatever it takes"" to insure that it accomplishes its mission.","I have faith in my organization and I am willing to do ""whatever it takes"" to insure that it accomplishes its mission."
59,Spiritual Leadership,Hope/Faith,Item2,701.0,I persevere and exert extra effort to help my organization succeed because I have faith in what it stands for,I persevere and exert extra effort to help my organization succeed because I have faith in what it stands for
59,Spiritual Leadership,Hope/Faith,Item3,702.0,I always do my best in my work because I have faith in my organization and its leaders.,I always do my best in my work because I have faith in my organization and its leaders.
59,Spiritual Leadership,Hope/Faith,Item4,703.0,I set challenging goals for my work because I have faith in my organization and want us to succeed.,I set challenging goals for my work because I have faith in my organization and want us to succeed.
59,Spiritual Leadership,Hope/Faith,Item5,704.0,I demonstrate my faith in my organization and its mission by doing everything I can to help us succeed.,I demonstrate my faith in my organization and its mission by doing everything I can to help us succeed.
59,Spiritual Leadership,Altruistic Love,Item1,705.0,My organization really cares about its people.,My organization really cares about its people.
59,Spiritual Leadership,Altruistic Love,Item2,706.0,"My organization is kind and considerate toward its workers, and when they are suffering, wants to do something about it.","My organization is kind and considerate toward its workers, and when they are suffering, wants to do something about it."
59,Spiritual Leadership,Altruistic Love,Item3,707.0,"The leaders in my organization ""walk the walk"" as well as ""talk the talk.""","S in my organization ""walk the walk"" as well as ""talk the talk."""
59,Spiritual Leadership,Altruistic Love,Item4,708.0,My organization is trustworthy and loyal to its employees.,My organization is trustworthy and loyal to its employees.
59,Spiritual Leadership,Altruistic Love,Item5,709.0,My organization does not punish honest mistakes.,My organization does not punish honest mistakes.
59,Spiritual Leadership,Altruistic Love,Item6,710.0,The leaders in my organization are honest and without false pride.,S in my organization are honest and without false pride.
59,Spiritual Leadership,Altruistic Love,Item7,711.0,The leaders in my organization have the courage to stand up for their people.,S in my organization have the courage to stand up for their people.
64,TMT Shared Leadership,nan,Item1,712.0,TMT members jointly determine the implementation of new business.,TMT members jointly determine the implementation of new business.
64,TMT Shared Leadership,nan,Item2,713.0,TMT members are jointly responsible for setting strategic objectives.,TMT members are jointly responsible for setting strategic objectives.
64,TMT Shared Leadership,nan,Item3,714.0,TMT members collectively determine the planning of major operations.,TMT members collectively determine the planning of major operations.
64,TMT Shared Leadership,nan,Item4,715.0,TMT members encourage each other to high expectations in the work.,TMT members encourage each other to high expectations in the work.
64,TMT Shared Leadership,nan,Item5,716.0,TMT members encourage each other to draw on common goals.,TMT members encourage each other to draw on common goals.
64,TMT Shared Leadership,nan,Item6,717.0,TMT members call each other to make critical decisions.,TMT members call each other to make critical decisions.
64,TMT Shared Leadership,nan,Item7,718.0,TMT members encourage each other to jointly evaluate business performance.,TMT members encourage each other to jointly evaluate business performance.
64,TMT Shared Leadership,nan,Item8,719.0,TMT members encourage each other to cooperate.,TMT members encourage each other to cooperate.
43,People Management,Supportive HR practices,Item1,720.0,"I experience the following HR practices as being implemented to support me: 

I experience the following HR practices as being implemented to support my employees: training and development","I experience the following HR practices as being implemented to support me: 

I experience the following HR practices as being implemented to support my employees: training and development"
43,People Management,Supportive HR practices,Item2,721.0,"I experience the following HR practices as being implemented to support me: 

I experience the following HR practices as being implemented to support my employees: transition to another job","I experience the following HR practices as being implemented to support me: 

I experience the following HR practices as being implemented to support my employees: transition to another job"
43,People Management,Supportive HR practices,Item3,722.0,"I experience the following HR practices as being implemented to support me: 

I experience the following HR practices as being implemented to support my employees: appraisal","I experience the following HR practices as being implemented to support me: 

I experience the following HR practices as being implemented to support my employees: appraisal"
43,People Management,Supportive HR practices,Item4,723.0,"I experience the following HR practices as being implemented to support me: 

I experience the following HR practices as being implemented to support my employees: compensation and benefits","I experience the following HR practices as being implemented to support me: 

I experience the following HR practices as being implemented to support my employees: compensation and benefits"
43,People Management,Supportive HR practices,Item5,724.0,"I experience the following HR practices as being implemented to support me: 

I experience the following HR practices as being implemented to support my employees: changes in job design (e.g., changes in tasks, career advice)","I experience the following HR practices as being implemented to support me: 

I experience the following HR practices as being implemented to support my employees: changes in job design (e.g., changes in tasks, career advice)"
43,People Management,Supportive HR practices,Item6,725.0,"I experience the following HR practices as being implemented to support me: 

I experience the following HR practices as being implemented to support my employees: vitality (e.g., prevention and health)","I experience the following HR practices as being implemented to support me: 

I experience the following HR practices as being implemented to support my employees: vitality (e.g., prevention and health)"
43,People Management,Supportive HR practices,Item7,726.0,"I experience the following HR practices as being implemented to support me: 

I experience the following HR practices as being implemented to support my employees: work-life balance (e.g., flexible hours, leave, working from home)","I experience the following HR practices as being implemented to support me: 

I experience the following HR practices as being implemented to support my employees: work-life balance (e.g., flexible hours, leave, working from home)"
43,People Management,Implementation of tailor-made arrangements,Item1,727.0,"My supervisor tailors employment conditions to my personal situation

If it is required, I tailor employment conditions to an employee's personal situation","Tailors employment conditions to my personal situation

If it is required, I tailor employment conditions to an employee's personal situation"
43,People Management,Implementation of tailor-made arrangements,Item2,728.0,"My supervisor tailors employment conditions to my individual needs so I can do a better job 

I tailor employment conditions to my employees' needs so they can do a better job","Tailors employment conditions to my individual needs so I can do a better job 

I tailor employment conditions to my employees' needs so they can do a better job"
43,People Management,Support of employees' commitment,Item1,729.0,"My supervisor shows an interest in how I do my job

I show an interest in how employees do their job","Shows an interest in how I do my job

I show an interest in how employees do their job"
43,People Management,Support of employees' commitment,Item2,730.0,"My supervisor shows an interest in my personal functioning 

I show an interest in employees' personal functioning","Shows an interest in my personal functioning 

I show an interest in employees' personal functioning"
43,People Management,Support of employees' commitment,Item3,731.0,"If my supervisor appreciates the job done by me, he/she does not let this pass unnoticed 

If I appreciate the job done by an employee, I do not let this pass unnoticed","If my supervisor appreciates the job done by me, he/she does not let this pass unnoticed 

If I appreciate the job done by an employee, I do not let this pass unnoticed"
43,People Management,Support of employees' commitment,Item4,732.0,"My supervisor asks me if I can manage my job 

I ask employees if they can manage their job","Asks me if I can manage my job 

I ask employees if they can manage their job"
43,People Management,Support of employees' career development,Item1,733.0,"My supervisor informs me about opportunities for training and development

I inform employees about opportunities for training and development","Informs me about opportunities for training and development

I inform employees about opportunities for training and development"
43,People Management,Support of employees' career development,Item2,734.0,"My supervisor offers me opportunities to participate in training 

I offer employees opportunities to participate in training","Offers me opportunities to participate in training 

I offer employees opportunities to participate in training"
43,People Management,Support of employees' career development,Item3,735.0,"My supervisor supports me in utilizing opportunities for vertical mobility 

I support employees in utilizing opportunities for vertical mobility","Supports me in utilizing opportunities for vertical mobility 

I support employees in utilizing opportunities for vertical mobility"
43,People Management,Support of employees' career development,Item4,736.0,"My supervisor supports me in utilizing opportunities for horizontal mobility 

I support employees in utilizing opportunities for horizontal mobility","Supports me in utilizing opportunities for horizontal mobility 

I support employees in utilizing opportunities for horizontal mobility"
45,Autocratic Leader Behavior,nan,Item1,737.0,This leader makes decision in an autocratic way,Makes decision in an autocratic way
45,Autocratic Leader Behavior,nan,Item2,738.0,This leader often pushes his/her opinions,Often pushes his/her opinions
45,Autocratic Leader Behavior,nan,Item3,739.0,This leader makes decisions alone without asking for suggestions,Makes decisions alone without asking for suggestions
45,Autocratic Leader Behavior,nan,Item4,740.0,This leader harshly tells subordinates what to do,Harshly tells subordinates what to do
45,Autocratic Leader Behavior,nan,Item5,741.0,This leader is bossy and orders subordinates around,Is bossy and orders subordinates around
45,Autocratic Leader Behavior,nan,Item6,742.0,This leader makes sure that his/her own interests are always met,Makes sure that his/her own interests are always met
46,Self-Leadership,Visualizing successful performance,Item1,743.0,I use my imagination to picture myself performing well on important tasks,I use my imagination to picture myself performing well on important tasks
46,Self-Leadership,Visualizing successful performance,Item2,744.0,I visualize myself successfully performing a task before I do it,I visualize myself successfully performing a task before I do it
46,Self-Leadership,Visualizing successful performance,Item3,745.0,Sometimes I picture in my mind a successful performance before I actually do a task,Sometimes I picture in my mind a successful performance before I actually do a task
46,Self-Leadership,Visualizing successful performance,Item4,746.0,I purposefully visualize myself overcoming the challenges I face,I purposefully visualize myself overcoming the challenges I face
46,Self-Leadership,Visualizing successful performance,Item5,747.0,I often mentally rehearse the way I plan to deal with a challenge before I actually face the challenge,I often mentally rehearse the way I plan to deal with a challenge before I actually face the challenge
46,Self-Leadership,Self-goal setting,Item1,748.0,I establish specific goals foy my own performance,I establish specific goals foy my own performance
46,Self-Leadership,Self-goal setting,Item2,749.0,I consciously have goals in mind for my work efforts,I consciously have goals in mind for my work efforts
46,Self-Leadership,Self-goal setting,Item3,750.0,I work toward specific goals I have set for myself,I work toward specific goals I have set for myself
46,Self-Leadership,Self-goal setting,Item4,751.0,I think about the goals that I intend to achieve in the future,I think about the goals that I intend to achieve in the future
46,Self-Leadership,Self-goal setting,Item5,752.0,I write specific goals for my own performance,I write specific goals for my own performance
46,Self-Leadership,Self-talk,Item1,753.0,Sometimes I find I'm talking to myself (out loud or in my head) to help me deal with difficult problems I face,Sometimes I find I'm talking to myself (out loud or in my head) to help me deal with difficult problems I face
46,Self-Leadership,Self-talk,Item2,754.0,Sometimes I talk to myself (out loud or in my head) to work through difficult situations,Sometimes I talk to myself (out loud or in my head) to work through difficult situations
46,Self-Leadership,Self-talk,Item3,755.0,When I'm in difficult situations I will sometimes talk to myself (out loud or in my head) to help me get through it,When I'm in difficult situations I will sometimes talk to myself (out loud or in my head) to help me get through it
46,Self-Leadership,Self-reward,Item1,756.0,"When I do an assignment especially well, I like to treat myself to some thing or activity I especially enjoy","When I do an assignment especially well, I like to treat myself to some thing or activity I especially enjoy"
46,Self-Leadership,Self-reward,Item2,757.0,"When I do something well, I reward myself with a special event such as a good dinner, movie, shopping trip, etc.","When I do something well, I reward myself with a special event such as a good dinner, movie, shopping trip, etc."
46,Self-Leadership,Self-reward,Item3,758.0,"When I have successfully completed a task, I often reward myself with something I like","When I have successfully completed a task, I often reward myself with something I like"
46,Self-Leadership,Evaluating beliefs and assumptions,Item1,759.0,I think about my own beliefs and assumptions whenever I encounter a difficult situation,I think about my own beliefs and assumptions whenever I encounter a difficult situation
46,Self-Leadership,Evaluating beliefs and assumptions,Item2,760.0,I try to mentally evaluate the accuracy of my own beliefs about situations I am having problems with,I try to mentally evaluate the accuracy of my own beliefs about situations I am having problems with
46,Self-Leadership,Evaluating beliefs and assumptions,Item3,761.0,I openly articulate and evaluate my own assumptions when I have a disagreement with someone else,I openly articulate and evaluate my own assumptions when I have a disagreement with someone else
46,Self-Leadership,Evaluating beliefs and assumptions,Item4,762.0,I think about and evaluate the beliefs and assumptions I hold,I think about and evaluate the beliefs and assumptions I hold
46,Self-Leadership,Self-punishment,Item1,763.0,I tend to get down on myself in my mind when I have performed poorly,I tend to get down on myself in my mind when I have performed poorly
46,Self-Leadership,Self-punishment,Item2,764.0,I tend to be tough on myself in my thinking when I have not done well on a task,I tend to be tough on myself in my thinking when I have not done well on a task
46,Self-Leadership,Self-punishment,Item3,765.0,I feel guilt when I perform and task poorly,I feel guilt when I perform and task poorly
46,Self-Leadership,Self-punishment,Item4,766.0,I sometimes openly express displeasure with myself when I have not done well,I sometimes openly express displeasure with myself when I have not done well
46,Self-Leadership,Self-observation,Item1,767.0,I make a point to keep track of how well I'm doing at work (school),I make a point to keep track of how well I'm doing at work (school)
46,Self-Leadership,Self-observation,Item2,768.0,I usually am aware of how well I'm doing as I perform an activity,I usually am aware of how well I'm doing as I perform an activity
46,Self-Leadership,Self-observation,Item3,769.0,I pay attention to how well I am doing in my work,I pay attention to how well I am doing in my work
46,Self-Leadership,Self-observation,Item4,770.0,I keep track of my progress on projects I'm working on,I keep track of my progress on projects I'm working on
46,Self-Leadership,Focusing on natural rewards,Item1,771.0,I focus my thinking on the pleasant rather than the unpleasant aspects of my job (school) activities,I focus my thinking on the pleasant rather than the unpleasant aspects of my job (school) activities
46,Self-Leadership,Focusing on natural rewards,Item2,772.0,I try to surround myself with the objects and people that brings out my desirable behaviors,I try to surround myself with the objects and people that brings out my desirable behaviors
46,Self-Leadership,Focusing on natural rewards,Item3,773.0,"When I have a choice, I try to do my work in ways that I enjoy rather than just trying to get it over with","When I have a choice, I try to do my work in ways that I enjoy rather than just trying to get it over with"
46,Self-Leadership,Focusing on natural rewards,Item4,774.0,I seek out activities in my work that I enjoy doing,I seek out activities in my work that I enjoy doing
46,Self-Leadership,Focusing on natural rewards,Item5,775.0,I find my own favorite way to get things done,I find my own favorite way to get things done
46,Self-Leadership,Self-cueing,Item1,776.0,I use written notes to remind myself of what I need to accomplish,I use written notes to remind myself of what I need to accomplish
46,Self-Leadership,Self-cueing,Item2,777.0,I use concrete reminders (e.g. notes and lists) to help me focus on the things I need to accomplish,I use concrete reminders (e.g. notes and lists) to help me focus on the things I need to accomplish
47,Transactional,Contingent reward,Item1,778.0,Make clear what one can expect to receive when performance goals are achieved,Make clear what one can expect to receive when performance goals are achieved
47,Transactional,Contingent reward,Item2,779.0,Provide others with assistance in exchange for their efforts,Provide others with assistance in exchange for their efforts
47,Transactional,Contingent reward,Item3,780.0,Express satisfaction when others meet expectations,Express satisfaction when others meet expectations
47,Transactional,Management-by-exception,Item1,781.0,"Focus attention on irregularities, mistakes, expectations, and deviations from standards","Focus attention on irregularities, mistakes, expectations, and deviations from standards"
47,Transactional,Management-by-exception,Item2,782.0,"Concentrate his or her full attention on dealing with mistakes, complaints, and failures","Concentrate his or her full attention on dealing with mistakes, complaints, and failures"
47,Transactional,Management-by-exception,Item3,783.0,Keep track of all mistakes,Keep track of all mistakes
47,Transactional,Management-by-exception,Item4,784.0,Direct other team members' attention toward failure to meet standards,Direct other team members' attention toward failure to meet standards
47,Transformational,Individual consideration,Item1,785.0,Treat others as individuals rather than just members of the teams,Treat others as individuals rather than just members of the teams
47,Transformational,Individual consideration,Item2,786.0,Help others to develop their strengths,Lp others to develop their strengths
47,Transformational,Individual consideration,Item3,787.0,Spend time teaching and coaching others,Spend time teaching and coaching others
47,Transformational,Individual consideration,Item4,788.0,"Consider everyone as having different needs, abilities, and aspirations from others","Consider everyone as having different needs, abilities, and aspirations from others"
47,Transformational,Idealized influence (A),Item1,789.0,Instill pride in others for being associated with him or her,Instill pride in others for being associated with him or her
47,Transformational,Idealized influence (A),Item2,790.0,Go beyond self interest for the good of the alliance team,Go beyond self interest for the good of the alliance team
47,Transformational,Idealized influence (A),Item3,791.0,Act in ways that build respect,Act in ways that build respect
47,Transformational,Idealized influence (A),Item4,792.0,Display a sense of power and confidence,Display a sense of power and confidence
47,Transformational,Idealized influence (B),Item1,793.0,Talk about the most important values and beliefs,Talk about the most important values and beliefs
47,Transformational,Idealized influence (B),Item2,794.0,Specify the importance of having a strong sense of purpose,Specify the importance of having a strong sense of purpose
47,Transformational,Idealized influence (B),Item3,795.0,Consider the moral and ethical consequences of decisions,Consider the moral and ethical consequences of decisions
47,Transformational,Idealized influence (B),Item4,796.0,Emphasize the importance of having a collective sense of mission,Emphasize the importance of having a collective sense of mission
47,Transformational,Inspirational motivation,Item1,797.0,Talk optimistically about the future,Talk optimistically about the future
47,Transformational,Inspirational motivation,Item2,798.0,Express confidence that goals will be achieved,Express confidence that goals will be achieved
47,Transformational,Inspirational motivation,Item3,799.0,Talk enthusiastic about what needs to be accomplished,Talk enthusiastic about what needs to be accomplished
47,Transformational,Inspirational motivation,Item4,800.0,Articulate a compelling vision of the future,Articulate a compelling vision of the future
47,Transformational,Intellectual stimulation,Item1,801.0,Re-examine critical assumptions to question whether the assumptions are appropriate,Re-examine critical assumptions to question whether the assumptions are appropriate
47,Transformational,Intellectual stimulation,Item2,802.0,Seek differing perspectives when solving problems,Seek differing perspectives when solving problems
47,Transformational,Intellectual stimulation,Item3,803.0,Suggest new ways of looking at how to complete assignments,Suggest new ways of looking at how to complete assignments
47,Transformational,Intellectual stimulation,Item4,804.0,Get others to look at problems from many different angles,Get others to look at problems from many different angles
7,Akron Leadership Questionnaire,nan,Item1,805.0,Emphasizes goals,Emphasizes goals
7,Akron Leadership Questionnaire,nan,Item2,806.0,Seeks information,Seeks information
7,Akron Leadership Questionnaire,nan,Item3,807.0,Coordinates groups,Coordinates groups
7,Akron Leadership Questionnaire,nan,Item4,808.0,Provides information,Provides information
7,Akron Leadership Questionnaire,nan,Item5,809.0,Proposes solutions,Proposes solutions
7,Akron Leadership Questionnaire,nan,Item6,810.0,Specifies problems,Specifies problems
7,Akron Leadership Questionnaire,nan,Item7,811.0,Seeks suggestions,Seeks suggestions
7,Akron Leadership Questionnaire,nan,Item8,812.0,Makes suggestions,Makes suggestions
7,Akron Leadership Questionnaire,nan,Item9,813.0,Integrates information,Integrates information
7,Akron Leadership Questionnaire,nan,Item10,814.0,Emphasizes deadlines,Emphasizes deadlines
7,Akron Leadership Questionnaire,nan,Item11,815.0,Admits mistakes,Admits mistakes
7,Akron Leadership Questionnaire,nan,Item12,816.0,Explains actions,Explains actions
7,Akron Leadership Questionnaire,nan,Item13,817.0,Clarifies attitudes,Clarifies attitudes
7,Akron Leadership Questionnaire,nan,Item14,818.0,Prevents conflicts,Prevents conflicts
7,Akron Leadership Questionnaire,nan,Item15,819.0,Argues convincingly,Argues convincingly
7,Akron Leadership Questionnaire,nan,Item16,820.0,Allocates decisions,Allocates decisions
7,Akron Leadership Questionnaire,nan,Item17,821.0,Exercises influence,Exercises influence
7,Akron Leadership Questionnaire,nan,Item18,822.0,Emphasizes feelings,Emphasizes feelings
7,Akron Leadership Questionnaire,nan,Item19,823.0,Talks frequently,Talks frequently
7,Akron Leadership Questionnaire,nan,Item20,824.0,Makes jokes,Makes jokes
7,Akron Leadership Questionnaire,nan,Item21,825.0,Requests approval,Requests approval
7,Akron Leadership Questionnaire,nan,Item22,826.0,Agrees readily,Agrees readily
7,Akron Leadership Questionnaire,nan,Item23,827.0,Withholds rewards,Withholds rewards
7,Akron Leadership Questionnaire,nan,Item24,828.0,Criticizes harshly,Criticizes harshly
7,Akron Leadership Questionnaire,nan,Item25,829.0,Neglects details,Neglects details
99,Destructive Leadership,Destrudo-L,Item1,830.0,Makes subordinates stupid,Makes subordinates stupid
99,Destructive Leadership,Destrudo-L,Item2,831.0,Behaves arrogant,Behaves arrogant
99,Destructive Leadership,Destrudo-L,Item3,832.0,Treats people differently,Treats people differently
99,Destructive Leadership,Destrudo-L,Item4,833.0,Is unpleasant,Is unpleasant
99,Destructive Leadership,Destrudo-L,Item5,834.0,Shows violent tendencies,Shows violent tendencies
99,Destructive Leadership,Destrudo-L,Item6,835.0,Punishes subordinates who make mistakes or do not reach set goals,Punishes subordinates who make mistakes or do not reach set goals
99,Destructive Leadership,Destrudo-L,Item7,836.0,Uses threats to get his/her way,Uses threats to get his/her way
99,Destructive Leadership,Destrudo-L,Item8,837.0,Puts unreasonable demands,Puts unreasonable demands
99,Destructive Leadership,Destrudo-L,Item9,838.0,Takes the honor of subordinates' work,Takes the honor of subordinates' work
99,Destructive Leadership,Destrudo-L,Item10,839.0,Puts own needs ahead of the group's,Puts own needs ahead of the group's
99,Destructive Leadership,Destrudo-L,Item11,840.0,Does not trust his/her subordinates,Does not trust his/her subordinates
99,Destructive Leadership,Destrudo-L,Item12,841.0,Does not keep promises,Does not keep promises
99,Destructive Leadership,Destrudo-L,Item13,842.0,Does not dare to confront others,Does not dare to confront others
99,Destructive Leadership,Destrudo-L,Item14,843.0,Does not show up among subordinates,Does not show up among subordinates
99,Destructive Leadership,Destrudo-L,Item15,844.0,Does not show an active interest,Does not show an active interest
99,Destructive Leadership,Destrudo-L,Item16,845.0,Does not take a grip on things,Does not take a grip on things
99,Destructive Leadership,Destrudo-L,Item17,846.0,Shows insecurity in his/her role,Shows insecurity in his/her role
99,Destructive Leadership,Destrudo-L,Item18,847.0,Is bad at structuring an planning,Is bad at structuring an planning
99,Destructive Leadership,Destrudo-L,Item19,848.0,Gives unclear instructions,Gives unclear instructions
99,Destructive Leadership,Destrudo-L,Item20,849.0,Behaves confused,Behaves confused
